date,lumber-SPX-0,lumber-SPX-smth,lumber-MSCI_W-0,lumber-MSCI_W-smth,lumber-MSCI_EM-0,lumber-MSCI_EM-smth,gold-SPX-0,gold-SPX-smth,gold-MSCI_W-0,gold-MSCI_W-smth,gold-MSCI_EM-0,gold-MSCI_EM-smth,wheat-SPX-0,wheat-SPX-smth,wheat-MSCI_W-0,wheat-MSCI_W-smth,wheat-MSCI_EM-0,wheat-MSCI_EM-smth,crude-SPX-0,crude-SPX-smth,crude-MSCI_W-0,crude-MSCI_W-smth,crude-MSCI_EM-0,crude-MSCI_EM-smth,rubber-SPX-0,rubber-SPX-smth,rubber-MSCI_W-0,rubber-MSCI_W-smth,rubber-MSCI_EM-0,rubber-MSCI_EM-smth,palladium-SPX-0,palladium-SPX-smth,palladium-MSCI_W-0,palladium-MSCI_W-smth,palladium-MSCI_EM-0,palladium-MSCI_EM-smth,gas-SPX-0,gas-SPX-smth,gas-MSCI_W-0,gas-MSCI_W-smth,gas-MSCI_EM-0,gas-MSCI_EM-smth,GSCI-SPX-0,GSCI-SPX-smth,GSCI-MSCI_W-0,GSCI-MSCI_W-smth,GSCI-MSCI_EM-0,GSCI-MSCI_EM-smth,hog-SPX-0,hog-SPX-smth,hog-MSCI_W-0,hog-MSCI_W-smth,hog-MSCI_EM-0,hog-MSCI_EM-smth,oats-SPX-0,oats-SPX-smth,oats-MSCI_W-0,oats-MSCI_W-smth,oats-MSCI_EM-0,oats-MSCI_EM-smth,DJCI-SPX-0,DJCI-SPX-smth,DJCI-MSCI_W-0,DJCI-MSCI_W-smth,DJCI-MSCI_EM-0,DJCI-MSCI_EM-smth,GSECI-SPX-0,GSECI-SPX-smth,GSECI-MSCI_W-0,GSECI-MSCI_W-smth,GSECI-MSCI_EM-0,GSECI-MSCI_EM-smth,GSNECI-SPX-0,GSNECI-SPX-smth,GSNECI-MSCI_W-0,GSNECI-MSCI_W-smth,GSNECI-MSCI_EM-0,GSNECI-MSCI_EM-smth,GSECI-GSNECI
01/02/1992,0.376418382,0.267340816,-0.131008466,-0.103292777,0.309850252,0.171444704,-0.078000129,-0.035134223,-0.409202144,-0.164393932,-0.363578338,-0.243292721,0.260317723,0.152815829,0.168012291,0.149362855,0.568266577,0.290813693,0.020311423,-0.014074316,-0.148985423,-0.020561335,-0.271692252,-0.252608135,0.420808174,0.137358049,-0.02222524,-0.246095449,0.127870621,0.041123022,0.301464803,0.199191187,-0.037497894,-0.076017936,6.34E-06,-0.077317858,,,,,,,0.224260372,0.20047574,-0.405640451,-0.12540358,-0.201574018,-0.186530339,0.088602161,0.075438737,-0.244838823,-0.048291697,-0.186933548,-0.160834716,,,,,,,,,,,,,0.055853223,0.070638538,-0.422248833,-0.144282531,-0.275989158,-0.229081974,0.471771185,0.349532364,0.130847921,0.115946431,0.167595953,0.081480039,0.066624282
01/03/1992,0.384034795,0.252087458,-0.083435126,-0.100032562,0.283545783,0.155092469,-0.026432121,-0.02913987,-0.32532183,-0.135596949,-0.384270831,-0.229081307,0.321271489,0.137782801,0.24478783,0.147169107,0.509112464,0.258033397,0.056864394,-0.018882806,-0.09442559,-0.005454708,-0.289166248,-0.250353399,0.418462728,0.09772048,0.009141234,-0.272429479,0.109490984,0.030874032,0.385385769,0.18488929,0.084236566,-0.080549073,-0.063207487,-0.086453499,,,,,,,0.23584214,0.197149705,-0.34439415,-0.092439097,-0.21366823,-0.18475297,0.137277503,0.073597969,-0.163926206,-0.025171732,-0.216272992,-0.157751211,,,,,,,,,,,,,0.067058823,0.072706111,-0.373118759,-0.111585136,-0.279458178,-0.223540019,0.481208283,0.332438529,0.167949409,0.114193557,0.139180579,0.071305681,0.07594168
01/04/1992,0.333531742,0.23472949,-0.106975948,-0.101922957,0.291596381,0.141238069,0.059645712,-0.02949608,-0.100275552,-0.113987872,-0.420089075,-0.212343258,0.351997168,0.113644438,0.282005265,0.136050636,0.477174504,0.230953132,-0.040554752,-0.028847525,-0.238782416,0.004678801,-0.24036044,-0.246167219,0.310527044,0.055526094,-0.133697296,-0.304499513,0.146329939,0.022394759,0.333112499,0.158513529,0.018915039,-0.09931763,-0.049959135,-0.08896071,,,,,,,0.19878128,0.192059625,-0.301761103,-0.063742194,-0.200897852,-0.181634299,0.11140642,0.065220784,-0.155206159,-0.009368041,-0.205601225,-0.151439313,,,,,,,,,,,,,0.047601113,0.073449025,-0.313170776,-0.081797264,-0.268753021,-0.217508936,0.425986597,0.312867523,0.08972263,0.108070932,0.148111521,0.063984998,0.081356645
01/05/1992,0.335536705,0.222395128,-0.102006155,-0.101250732,0.289973336,0.12641229,0.092481268,-0.040624448,-0.075265389,-0.115812094,-0.320989465,-0.1918589,0.358213647,0.083888735,0.287675307,0.116633519,0.476083147,0.206674969,-0.062861322,-0.027386007,-0.253788159,0.037067734,-0.280307798,-0.246739785,0.245570039,0.023692044,-0.177401322,-0.327222236,-0.002570482,0.01017438,0.354365083,0.136716789,0.037051646,-0.115046736,0.010522257,-0.092806382,,,,,,,0.17279678,0.191220501,-0.317007349,-0.03207728,-0.244953689,-0.179734855,0.067556308,0.059455021,-0.185119843,0.010033562,-0.292902404,-0.146098787,,,,,,,,,,,,,0.013500766,0.076675851,-0.335518645,-0.051016421,-0.332021303,-0.212456117,0.441663476,0.298745858,0.104135731,0.110511903,0.187927603,0.055689871,0.007108896
01/06/1992,0.317103222,0.209690341,-0.129404982,-0.101161456,0.294964415,0.110925786,0.082313798,-0.055571035,-0.091538448,-0.120603876,-0.317072593,-0.179632388,0.324394463,0.053084489,0.183670537,0.096419917,0.486534988,0.181166506,-0.00494064,-0.023402445,-0.080814995,0.071440887,-0.30160781,-0.243561454,0.208523156,-0.00122288,-0.248906736,-0.34492797,0.010363198,0.011381106,0.310587718,0.112276833,-0.068994274,-0.133021609,0.025483338,-0.102589882,,,,,,,0.194650867,0.193289321,-0.224238713,0.001595563,-0.253703551,-0.173559719,0.047445136,0.058545319,-0.217550497,0.033096645,-0.285130503,-0.132198932,,,,,,,,,,,,,0.051072812,0.08376985,-0.205208151,-0.017394141,-0.345865906,-0.201135286,0.40891022,0.282697481,0.023159999,0.111265435,0.198018344,0.043169162,-0.084305414
01/07/1992,0.226210482,0.19871071,-0.15718458,-0.097860416,0.14009588,0.094983434,-0.042595923,-0.069665483,-0.180444051,-0.124000981,-0.389073541,-0.167726626,0.263940994,0.025351459,0.148365621,0.086222252,0.321441957,0.154713951,0.100706267,-0.025289592,0.019522018,0.089236226,-0.063669847,-0.238533186,0.198617529,-0.022662907,-0.205553708,-0.356150725,0.033192271,0.011469282,0.131022636,0.092005703,-0.181403864,-0.140504983,-0.180146962,-0.113684229,,,,,,,0.218285464,0.193150145,-0.156065497,0.027990587,-0.109070406,-0.166617256,0.020271047,0.059679968,-0.211451761,0.062391729,-0.232672084,-0.118951229,,,,,,,,,,,,,0.133626524,0.087112108,-0.104596794,0.004557156,-0.117553151,-0.188597992,0.246102824,0.269796143,-0.073491511,0.121563009,-0.014504275,0.029755347,-0.156620556
01/08/1992,0.190958661,0.195766735,-0.117247726,-0.090874558,0.146909467,0.08992592,0.016385196,-0.072563402,-0.243971803,-0.117354391,-0.40131398,-0.142911635,0.197531596,-0.000190635,0.217696964,0.07890441,0.334694136,0.136022233,0.075287278,-0.038778022,0.046762207,0.097445591,-0.058482241,-0.258136948,0.188523576,-0.046351983,-0.193109021,-0.37388464,0.034774899,0.009033939,0.191010252,0.087828765,-0.248657741,-0.135688838,-0.193213578,-0.106233155,,,,,,,0.181981844,0.190459295,-0.114826827,0.049664555,-0.101857594,-0.173068779,-0.021557193,0.063898871,-0.15989345,0.094638817,-0.22365243,-0.106202093,,,,,,,,,,,,,0.132886047,0.082132529,-0.103784266,0.017410842,-0.117695039,-0.196562761,0.162487914,0.272332621,0.019964703,0.144532124,0.002677948,0.034717251,-0.105647452
01/09/1992,0.212138103,0.196237826,-0.00913237,-0.088043072,0.036061233,0.084178027,-0.017211288,-0.081278516,-0.386784488,-0.103760441,-0.219451349,-0.11684676,0.198455054,-0.019563306,0.211402425,0.064003307,0.309158251,0.115982329,0.083957733,-0.049954051,0.085433852,0.102887081,-0.097101907,-0.278275987,0.159269181,-0.069364908,-0.316702421,-0.393293145,0.1694229,0.006437465,0.187585377,0.077719125,-0.248032643,-0.123560229,-0.168122083,-0.097459497,,,,,,,0.176643461,0.191289909,-0.131107524,0.067324746,-0.07277577,-0.180251804,-0.01549985,0.072271787,-0.122390489,0.121966004,-0.23944893,-0.094354954,,,,,,,,,,,,,0.126921551,0.077159739,-0.12417807,0.030422641,-0.084205778,-0.204518096,0.163021673,0.28309512,0.023060441,0.157905982,-0.001794322,0.037949034,-0.107231071
01/10/1992,0.224036122,0.194815646,0.023178,-0.096170346,0.037438235,0.088851899,-0.020907653,-0.08700893,-0.388269011,-0.074610852,-0.219856877,-0.106880163,0.184254009,-0.039063687,0.171804989,0.048822181,0.307638989,0.097217997,0.08994826,-0.061931625,0.099643344,0.104684648,-0.096411379,-0.295874508,0.142118206,-0.0898148,-0.353041157,-0.401181479,0.167571009,-0.009394284,0.168220927,0.067892277,-0.291314402,-0.110740404,-0.170197677,-0.090595618,,,,,,,0.179509009,0.192599942,-0.119722538,0.087761946,-0.072403122,-0.190691594,-0.022490445,0.080122411,-0.137911177,0.147133086,-0.24021702,-0.080261109,,,,,,,,,,,,,0.13132303,0.072708855,-0.109337811,0.046345483,-0.083678174,-0.216204751,0.160127625,0.29383494,0.016278876,0.171794174,-0.002064428,0.041809544,-0.110177582
01/11/1992,0.14835732,0.192410028,-0.052520237,-0.107554501,0.075421157,0.093404021,0.087638069,-0.092450814,-0.192014494,-0.044692263,-0.284626465,-0.096877302,0.163257459,-0.057448641,0.136742069,0.037091346,0.299635123,0.078587503,0.20617607,-0.074435357,0.238556691,0.105165517,-0.177530589,-0.313534802,0.087028868,-0.108909022,-0.350922369,-0.40577339,0.190871151,-0.025062639,0.197444441,0.059632577,-0.190733428,-0.093516182,-0.193005822,-0.08354772,,,,,,,0.260711133,0.193677673,0.019638423,0.107553056,-0.135414538,-0.201164753,-0.067097824,0.088570161,-0.17400023,0.174322303,-0.198845378,-0.066098751,,,,,,,,,,,,,0.194217154,0.067883358,0.000479518,0.061195485,-0.130964303,-0.227938539,0.213453949,0.304842589,0.096885881,0.186628152,-0.047601841,0.045694108,-0.058962266
01/12/1992,0.179102114,0.196058292,-0.045378738,-0.113262992,0.054676369,0.094926641,0.028641553,-0.107365038,-0.202823733,-0.029411095,-0.250276107,-0.080980459,0.231644698,-0.075726617,0.151141719,0.02675496,0.255218599,0.059871259,0.142579138,-0.097674446,0.226948776,0.091329364,-0.143912161,-0.325050366,0.073284425,-0.125135796,-0.352530514,-0.411462876,0.194975432,-0.043345892,0.217384596,0.048219565,-0.185195594,-0.083432213,-0.205832836,-0.074279832,,,,,,,0.236069348,0.188126236,0.016439309,0.116672102,-0.125052414,-0.206731866,-0.02524836,0.101461944,-0.165885625,0.210452452,-0.218971145,-0.054859008,,,,,,,,,,,,,0.147430947,0.05742091,-0.007510555,0.067493319,-0.10701758,-0.236149411,0.246108107,0.312411022,0.104601531,0.195936772,-0.069349154,0.053593536,-0.094486562
01/01/1993,0.198516539,0.19739957,-0.067758493,-0.119652502,0.080459515,0.098101497,-0.03549505,-0.118123514,-0.181643545,-0.013088871,-0.262442804,-0.06762678,-0.081767525,-0.10004049,0.218465465,0.01504723,0.165745771,0.044462678,-0.033717848,-0.116679132,0.260236723,0.078564376,-0.184952735,-0.339338161,0.056856187,-0.140831353,-0.346462879,-0.417009802,0.192314846,-0.062144169,0.328565797,0.034838172,-0.235474272,-0.073853878,-0.136596773,-0.063903212,,,,,,,0.175430056,0.18433381,0.010921185,0.126106374,-0.115660524,-0.213174567,-0.172747798,0.111485058,-0.11533763,0.245874744,-0.267172288,-0.041914193,,,,,,,,,,,,,0.090381602,0.050300881,-0.004797878,0.074552954,-0.107030934,-0.246335054,0.196865851,0.317655756,0.092590371,0.204533575,-0.056369122,0.063290993,-0.095102088
01/02/1993,0.18281016,0.197277457,-0.068483927,-0.124225414,0.077586519,0.099427679,-0.004516038,-0.127156914,-0.172431751,0.001764206,-0.243440376,-0.05298208,-0.16138424,-0.102038192,0.192672347,-0.002878033,0.117396665,0.035345591,-0.114948102,-0.125748917,0.234670424,0.062555365,-0.228188979,-0.350943615,-0.024992388,-0.162443645,-0.36805271,-0.423226414,0.147103539,-0.081272349,0.293110225,0.002726251,-0.238945101,-0.059611853,-0.143161416,-0.058438696,,,,,,,0.117947067,0.185307218,-0.002829189,0.136256521,-0.139705776,-0.220504888,-0.160941667,0.142558958,-0.114532164,0.277704858,-0.263233177,-0.024981103,,,,,,,,,,,,,0.027060531,0.045919036,-0.021746098,0.081545368,-0.137251443,-0.256806816,0.213047833,0.330861174,0.100544275,0.214398037,-0.040163015,0.072286077,-0.125125546
01/03/1993,0.35237877,0.198797275,0.072469816,-0.128758336,0.191556947,0.100973997,-0.019478156,-0.140040584,-0.179945564,0.015929901,-0.249596693,-0.039497949,-0.157819474,-0.09580377,0.183911573,-0.018780279,0.112379183,0.029536512,-0.117012633,-0.126883565,0.222433859,0.04855889,-0.230105158,-0.359634439,-0.130216842,-0.176883176,-0.441618296,-0.427713164,0.076544305,-0.097440982,0.18164145,-0.027779167,-0.307291202,-0.045028394,-0.202458218,-0.052440468,,,,,,,0.159513906,0.192383537,0.034428606,0.147567034,-0.106896787,-0.226225331,-0.116550888,0.174442306,-0.083944883,0.309601747,-0.236408304,-0.008113253,,,,,,,,,,,,,0.052242013,0.04790016,-0.000529768,0.089945078,-0.118129109,-0.265271137,0.229460673,0.343237703,0.119675887,0.223656676,-0.021685777,0.080247285,-0.10635752
01/04/1993,0.238875302,0.183367302,-0.034769423,-0.144277615,0.094130211,0.094894984,0.079462304,-0.152153211,0.004209166,0.031036368,-0.105003795,-0.025398243,-0.240973357,-0.089573197,-0.015592169,-0.034412445,-0.025653503,0.023976948,-0.161766258,-0.127875274,0.075417657,0.035149164,-0.271153185,-0.368327136,-0.198958502,-0.181571634,-0.447728978,-0.426640762,-0.035345742,-0.109117118,0.235477668,-0.048819166,-0.111369975,-0.024801951,-0.082388648,-0.042372792,,,,,,,0.20266082,0.195685873,0.119258646,0.156292588,-0.015676257,-0.234233458,0.148233379,0.203677712,0.289239168,0.339953166,0.082224373,0.007207606,,,,,,,,,,,,,-0.011398788,0.047463944,-0.079680477,0.096922752,-0.167332965,-0.275145825,0.43568655,0.354668616,0.427008662,0.231675967,0.259043361,0.087088003,-0.150954853
01/05/1993,0.292899601,0.177433511,-0.106475858,-0.154980914,0.071281525,0.094950462,-0.102983695,-0.176912848,0.103212665,0.033658451,-0.074588919,-0.019623459,-0.171292764,-0.073388559,-0.016246875,-0.036251934,-0.026084559,0.027577264,-0.034295749,-0.124252337,0.018448879,0.031213333,-0.285237863,-0.375376375,-0.042344921,-0.179712983,-0.476302496,-0.424579605,-0.054096729,-0.114468676,0.014507441,-0.079210421,-0.006397418,-0.016340818,-0.052952085,-0.039469942,,,,,,,0.305889269,0.194940253,0.011502041,0.159912274,-0.045289305,-0.250088138,0.232341441,0.209604697,0.189626256,0.344909938,0.058502748,0.001765704,,,,,,,,,,,,,0.033038001,0.053756354,-0.099133266,0.114183902,-0.174207393,-0.282966836,0.564611606,0.34600782,0.23985275,0.212584205,0.211278823,0.074613936,-0.082622646
01/06/1993,0.289455071,0.162014877,-0.182794094,-0.159657839,-0.088689731,0.096559205,-0.098573972,-0.186784895,0.20324087,0.026951936,0.129314658,-0.015887539,-0.178874937,-0.060315031,-0.197017828,-0.038180849,-0.357967615,0.031224578,-0.036826323,-0.13626459,-0.042990107,0.032444099,-0.359361923,-0.381502956,-0.043184092,-0.198056273,-0.473199241,-0.419592412,-0.084175667,-0.118572068,0.016779421,-0.091724931,0.048224384,-0.017299574,0.054346868,-0.038553581,,,,,,,0.300941732,0.1801248,-0.106446409,0.174222196,-0.2561064,-0.26400801,0.2317977,0.206568571,0.167982997,0.359882606,0.027903343,-0.002090629,,,,,,,,,,,,,0.030747759,0.056522957,-0.148914103,0.134752241,-0.252073058,-0.290359054,0.559997996,0.316816808,0.119403927,0.209954933,-0.017456985,0.065325026,0.006569462
01/07/1993,0.273148364,0.147000381,-0.151422458,-0.157518734,-0.18432091,0.110143616,-0.096667227,-0.197177554,0.197931197,0.01065282,0.120330882,-0.026535299,-0.177910972,-0.046346775,-0.195227858,-0.023495285,-0.300819989,0.059764266,-0.066335488,-0.14798001,0.014621815,0.039418507,-0.517470363,-0.383126571,-0.032242413,-0.216302697,-0.48841373,-0.414636094,0.006396772,-0.121094375,0.047787722,-0.104508481,-0.012185572,-0.023357711,0.269744403,-0.045366024,,,,,,,0.272450232,0.16589063,-0.052586776,0.200171927,-0.413338168,-0.26458744,0.203288537,0.203596176,0.219185807,0.377625034,-0.1752105,-0.004290104,,,,,,,,,,,,,0.005143328,0.059559688,-0.09809064,0.160979133,-0.396716624,-0.293166588,0.558021825,0.288166169,0.117611339,0.218326993,-0.013282867,0.071395479,0.005479467
01/08/1993,0.154117695,0.133652582,-0.116868945,-0.15804078,-0.045157907,0.133931399,-0.20309385,-0.207812617,0.232633239,-0.005384498,0.248597546,-0.038399617,-0.214559262,-0.032425882,-0.180149839,-0.008789211,-0.230046616,0.088893411,-0.063215147,-0.15661887,0.014553374,0.041541936,-0.489622523,-0.372273851,-0.035806975,-0.235778235,-0.484971182,-0.408318251,0.012199962,-0.131393517,0.025529553,-0.12062304,-0.005735752,-0.024314421,0.279550568,-0.070821649,,,,,,,0.30375273,0.154615489,-0.066431682,0.221816559,-0.44443981,-0.252570882,0.148001334,0.203628727,0.23302028,0.391192752,-0.110048393,0.00951739,,,,,,,,,,,,,0.088210694,0.065317518,-0.12434464,0.183164205,-0.476542091,-0.284801486,0.448953877,0.259612567,0.143752852,0.226951635,0.088498117,0.078236066,-0.108219924
01/09/1993,0.134354715,0.131599099,-0.084370392,-0.161300553,-0.014899706,0.148080298,-0.416260552,-0.208286102,-0.168741706,-0.024229511,-0.283615985,-0.061073746,-0.160200451,-0.014150495,-0.098668077,0.004778238,-0.049845799,0.114091177,-0.139443473,-0.165991063,-0.109363807,0.043678751,-0.322142261,-0.363002753,-0.155897002,-0.255843487,-0.53619401,-0.402249269,-0.191893006,-0.142738078,-0.159092089,-0.13528809,-0.260266365,-0.025785384,-0.177039075,-0.098502706,,,,,,,0.294920145,0.139650957,-0.002237977,0.244638564,-0.118884553,-0.237412333,0.190039404,0.209210417,0.261100132,0.403716029,0.055938808,0.018963651,,,,,,,,,,,,,0.130651137,0.063020401,-0.014874145,0.207511164,-0.097573262,-0.269653075,0.346291301,0.240613932,0.04930286,0.233538884,-0.029559965,0.077425315,-0.121135115
01/10/1993,0.200507853,0.131307412,-0.174379452,-0.168916579,0.069307067,0.179070562,-0.490633279,-0.186271645,-0.035990657,-0.009922916,-0.362518912,-0.018757863,-0.166295576,0.001309147,-0.075518428,0.015019343,-0.059522993,0.145263406,-0.091588483,-0.168801171,-0.158935304,0.058829846,-0.243164184,-0.370772279,-0.269514789,-0.266422996,-0.339499288,-0.388988843,-0.31311725,-0.133391385,-0.148903498,-0.132768396,-0.248105279,-0.002571949,-0.15604217,-0.0835692,,,,,,,0.286642186,0.123215444,-0.006284684,0.26907915,-0.104297178,-0.259950111,0.155598725,0.211239702,0.279807809,0.417834892,0.019334392,0.011932912,,,,,,,,,,,,,0.146013293,0.05586157,-0.041254624,0.229527138,-0.064881077,-0.302373646,0.299008344,0.229427799,0.091430402,0.251778108,-0.066179135,0.097768314,-0.133811916
01/11/1993,0.246821159,0.124417052,-0.127968782,-0.168388844,0.133698815,0.198387115,-0.384450477,-0.155966038,0.018086062,-0.007404667,-0.092657658,0.041738374,-0.100747332,0.017997724,-0.034586003,0.023765656,0.052438503,0.181302413,-0.191984656,-0.176489319,-0.228886484,0.079866835,-0.3102276,-0.393229185,-0.206487198,-0.266115142,-0.297218022,-0.393769733,-0.110152005,-0.101762616,-0.115656996,-0.131161807,-0.224096312,0.021147557,-0.053432477,-0.07081516,,,,,,,0.131728669,0.106942872,-0.102339136,0.295680404,-0.277798717,-0.287342443,0.249845651,0.216779932,0.344746456,0.431168863,0.175869062,0.010630374,,,,,,,,,,,,,-0.038402182,0.046885069,-0.163203827,0.255685745,-0.31534869,-0.344168395,0.340996232,0.222499591,0.131421911,0.267268341,0.057332562,0.126620344,-0.278592407
01/12/1993,0.190779146,0.112592989,-0.147447808,-0.172055972,0.147715177,0.214931771,-0.346272156,-0.133894766,0.02786681,-0.009717325,-0.088745543,0.076111456,-0.150025491,0.029468328,-0.129094012,0.029059636,0.092093096,0.214260601,0.047505631,-0.174992492,0.291601625,0.10787862,-0.454467335,-0.414457642,-0.270745412,-0.271875117,-0.329810883,-0.402529431,-0.032360958,-0.099616949,-0.007770208,-0.132659549,0.054869386,0.043397418,-0.12700301,-0.07526095,,,,,,,0.272782936,0.104548599,0.226576877,0.331790908,-0.36633597,-0.289783343,0.390001002,0.213585831,0.509025518,0.439009575,0.026244373,-0.031631015,,,,,,,,,,,,,0.133895937,0.055123696,0.22509838,0.293689692,-0.414153424,-0.351539313,0.334659908,0.211052984,0.115794661,0.27959307,0.034630413,0.144341362,-0.23547627
01/01/1994,0.170389283,0.105139118,-0.089728743,-0.175482617,0.185631911,0.230493451,-0.401362698,-0.113647784,0.172130391,-0.014950851,0.107129227,0.114278398,-0.178762965,0.046580357,-0.045859115,0.05108226,0.171917194,0.242544266,0.039232661,-0.196204334,0.294792574,0.082295508,-0.357624553,-0.40519478,-0.275428515,-0.271982818,-0.29423104,-0.412655364,-0.007124656,-0.11518775,-0.021535017,-0.144565865,0.08686802,0.041799966,-0.063108521,-0.063281863,,,,,,,0.277373391,0.088509992,0.197280449,0.34644178,-0.328630971,-0.272060227,0.397766218,0.196767304,0.453175175,0.429259976,-0.010146705,-0.045030062,,,,,,,,,,,,,0.158068918,0.047613951,0.148103675,0.303240914,-0.428511506,-0.337043179,0.281142109,0.199268927,0.240269582,0.302401717,0.192889135,0.169741142,-0.308666877
01/02/1994,0.069184299,0.099425051,-0.313884075,-0.18661997,0.197275708,0.240500455,-0.455885712,-0.088452103,-0.019343047,-0.039248178,0.114546428,0.115873122,-0.189963013,0.066314053,-0.072536678,0.063672599,0.173571952,0.258298636,0.023261521,-0.216821949,0.194221139,0.05469728,-0.355575217,-0.415805994,-0.279635734,-0.271681072,-0.255299184,-0.428035818,-0.005973351,-0.139292757,-0.035022845,-0.155339884,0.033817134,0.035946716,-0.06139905,-0.06332053,,,,,,,0.386720169,0.071970905,0.440338208,0.365814229,-0.342206726,-0.25944132,0.454969633,0.17916549,0.517975074,0.42615397,-0.017937783,-0.052811289,,,,,,,,,,,,,0.259520837,0.037941223,0.376268055,0.323389488,-0.440798992,-0.31663987,0.36582469,0.192099154,0.413068866,0.310471178,0.181942832,0.164577654,0.024936235
01/03/1994,-0.019314547,0.1019082,-0.350187026,-0.168033256,0.165243177,0.24838875,-0.415019859,-0.058281142,-0.013890002,-0.04215529,0.115414591,0.116115237,-0.075909432,0.087357652,-0.010844167,0.083565741,0.205311645,0.273760824,0.073129598,-0.236535848,0.216610123,0.034320049,-0.33195775,-0.426797804,-0.411509415,-0.271027893,-0.334098292,-0.453263721,-0.058289256,-0.163622868,-0.228574114,-0.165219439,-0.082388703,0.036257738,-0.127983235,-0.06367119,,,,,,,0.46218266,0.046125997,0.483186202,0.354930123,-0.300948476,-0.244337055,0.467016157,0.156518471,0.523443198,0.412743648,-0.002177063,-0.059175526,,,,,,,,,,,,,0.337578125,0.019746725,0.417835966,0.31566666,-0.400187565,-0.293981464,0.388324587,0.177834084,0.425108135,0.295486953,0.195803204,0.161408597,0.063621879
01/04/1994,0.129754223,0.111821868,-0.180714793,-0.143848622,0.232257607,0.261435209,-0.503840497,-0.029106838,-0.146495794,-0.045908085,-0.018657238,0.116225176,0.017169757,0.10070973,0.04674822,0.096100585,0.222526682,0.284501256,-0.194565171,-0.261860472,-0.006898686,0.010117318,-0.441420214,-0.441679255,-0.437331819,-0.259539231,-0.362056564,-0.469085366,-0.125747141,-0.180150875,-0.129872736,-0.160038256,-0.033447379,0.052010477,-0.079307393,-0.05357992,,,,,,,0.429319029,0.012100636,0.449648232,0.337901509,-0.20940565,-0.235454099,0.490861143,0.131125786,0.525135683,0.398046021,0.081180357,-0.068119214,,,,,,,,,,,,,0.322381303,-0.006245716,0.388103374,0.302101597,-0.300628134,-0.277316554,0.355679256,0.160620045,0.389778665,0.278277093,0.202101986,0.156011703,0.074985803
01/05/1994,0.216390116,0.110063698,-0.199216701,-0.138576692,0.270924938,0.26609237,0.004903095,0.017438222,-0.182771094,-0.031523859,0.0753752,0.137754332,0.0434825,0.108900372,0.041860159,0.103158063,0.223935519,0.294393281,-0.357328303,-0.268458411,0.027010283,0.012550637,-0.5062247,-0.441720602,-0.288419128,-0.242107633,-0.352764351,-0.48439068,-0.137592377,-0.188834486,-0.118296133,-0.162995822,-0.026772449,0.064231106,-0.091900697,-0.049473449,,,,,,,0.180937558,-0.028805364,0.453652826,0.321921524,-0.217047751,-0.239611802,0.256787452,0.095855686,0.522943146,0.379871968,0.074683819,-0.091949554,,,,,,,,,,,,,0.083819372,-0.038465812,0.397780251,0.289803187,-0.317366936,-0.273595694,0.374336086,0.141495548,0.3628538,0.262332166,0.254213927,0.148655038,0.020142107
01/06/1994,0.219386075,0.092488172,-0.209753947,-0.130941769,0.323740802,0.26539558,0.006746285,0.019510251,-0.189198914,-0.01248097,0.109323159,0.146748539,0.043702349,0.119713804,0.041052556,0.110875819,0.224301359,0.304552315,-0.354776716,-0.25376841,0.018034623,0.010730086,-0.449009525,-0.432420003,-0.286260882,-0.234452443,-0.360164468,-0.500963185,-0.094221238,-0.196222889,-0.118964224,-0.170384584,-0.024372817,0.075688972,-0.103202889,-0.043356027,,,,,,,0.181864893,-0.063475415,0.450103319,0.305335802,-0.195368833,-0.242865226,0.254527466,0.069254014,0.530621002,0.361858491,0.030425855,-0.115975779,,,,,,,,,,,,,0.08480847,-0.058679288,0.394059156,0.276208259,-0.29286504,-0.267284487,0.373612271,0.103007511,0.365157484,0.249675919,0.236339676,0.133434907,0.003260245
01/07/1994,0.218481389,0.074486723,-0.185999108,-0.122123941,0.365502115,0.257913415,0.006698445,0.021320919,-0.187281915,0.007290954,0.109846523,0.151547953,0.043242741,0.130496616,0.052585883,0.11868793,0.244448027,0.314843662,-0.354519061,-0.239439601,0.011476146,0.009912824,-0.454267106,-0.430292571,-0.284878187,-0.227103015,-0.393956889,-0.51671632,-0.165394213,-0.209303535,-0.117847798,-0.177678959,-0.052665123,0.086884293,-0.160215363,-0.035681292,,,,,,,0.182254748,-0.098278833,0.438484215,0.289138622,-0.212445867,-0.248956142,0.254497196,0.042971543,0.529379297,0.342976654,0.031372837,-0.13475026,,,,,,,,,,,,,0.085329869,-0.079034135,0.379318418,0.26302262,-0.315067577,-0.264004048,0.372879241,0.064620135,0.382387058,0.23675537,0.270579463,0.120238445,-0.056463004
